concept_id,gloss,ja_word,part_of_speech,de_part_of_speech,de_word,de_gender,de_plural,de_cefr,note
180,"detailed, fine, small, precise",細かい,adjective,adjective,fein,,,b1,
181,nuisance,迷惑,adjective,adjective,lästig,,,b2,
182,investment,投資,noun,noun,Investition,die,Investitionen,b2,
183,"to laugh, smile",笑う,verb,verb,lachen,,,a1,
184,outerwear,アウター,noun,noun,Oberbekleidung,die,,b2,
185,"door, sliding door",戸,noun,noun,Tür,die,Türen,a1,
186,"tool, instrument",道具,noun,noun,Werkzeug,das,Werkzeuge,a2,
187,"signboard, billboard",看板,noun,noun,Schild,das,Schilder,a2,
188,ticket gate,改札,noun,noun,Bahnsteigsperre,die,Bahnsteigsperren,c1,
189,baseball,野球,noun,noun,Baseball,der,,a2,
190,"national holiday, public holiday",祝日,noun,noun,Feiertag,der,Feiertage,a2,
191,"total amount, grand total",総額,noun,noun,Gesamtbetrag,der,Gesamtbeträge,b2,
192,headache,頭痛,noun,noun,Kopfschmerzen,die,,a2,Used in the plural in German.
193,"both, both sides",両方,noun,pronoun,beide,,,a1,"German equivalent is a pronoun, not a noun."
194,"food, foodstuff",食品,noun,noun,Lebensmittel,das,Lebensmittel,a2,
195,"harbor, port",港,noun,noun,Hafen,der,Häfen,b1,
196,"child, children",子供,noun,noun,Kind,das,Kinder,a1,
197,"other party, partner, opponent",相手,noun,noun,Partner,der,Partner,a2,
198,"reference, consultation, example to follow",参考,noun,noun,Referenz,die,Referenzen,b2,
199,"equality, equal treatment, impartiality",平等,noun,noun,Gleichheit,die,,b2,
200,steel,鋼鉄,noun,noun,Stahl,der,,b1,
201,committee,委員会,noun,noun,Ausschuss,der,Ausschüsse,b2,
202,"celebration, congratulation",祝賀,noun,noun,Feier,die,Feiern,a2,
203,"skilled, good at, proficient",上手,adjective,adjective,geschickt,,,b1,
204,"silver color, silver",銀色,noun,noun,Silber,das,,a2,
205,"government office, municipal office",役所,noun,noun,Rathaus,das,Rathäuser,a2,
206,"reduction, cutback",削減,noun,noun,Kürzung,die,Kürzungen,b2,
207,to receive (humble form),頂く,verb,verb,erhalten,,,b1,German has no humble register; plain verb used.
208,"condition, state, tone, rhythm",調子,noun,noun,Verfassung,die,,b2,
209,"matcha, powdered green tea",抹茶,noun,,,,,,Culturally specific; German only borrows Matcha.
210,"peace, harmony",平和,noun,noun,Frieden,der,,a2,
211,"heavy snow, heavy snowfall",大雪,noun,noun,Schneefall,der,Schneefälle,b1,
212,political party,政党,noun,noun,Partei,die,Parteien,b1,
213,"to be transmitted, spread, be conveyed",伝わる,verb,verb,sich verbreiten,,,b2,
214,bedding,寝具,noun,noun,Bettwäsche,die,,b1,
215,"clean, hygienic, sanitary",清潔,adjective,adjective,sauber,,,a1,
216,"to fit, to match, to suit",合う,verb,verb,passen,,,a2,
217,"interval, space, gap",間,noun,noun,Abstand,der,Abstände,b1,
218,"expectation, anticipation, hope",期待,noun,noun,Erwartung,die,Erwartungen,b1,
219,create,作成,noun,noun,Erstellung,die,,b2,
220,"typhoon, tropical cyclone",台風,noun,noun,Taifun,der,Taifune,b2,
221,first aid,救急,noun,noun,Erste Hilfe,die,,b1,
222,"society, community",社会,noun,noun,Gesellschaft,die,Gesellschaften,b1,
223,transit operation,運行,noun,noun,Betrieb,der,,b2,
224,"number, phone number, id number",番号,noun,noun,Nummer,die,Nummern,a1,
225,"complexion, color of one's face",顔色,noun,noun,Gesichtsfarbe,die,Gesichtsfarben,b2,
226,application,申し込み,noun,noun,Anmeldung,die,Anmeldungen,a2,
227,"summit, top, peak",頂上,noun,noun,Gipfel,der,Gipfel,b1,
228,"consciousness, awareness",意識,noun,noun,Bewusstsein,das,,b2,
229,sweater,セーター,noun,noun,Pullover,der,Pullover,a1,
230,"attention, notice, being watched",注目,noun,noun,Aufmerksamkeit,die,,b1,
231,"experience, first-hand experience",体験,noun,noun,Erlebnis,das,Erlebnisse,b1,
232,"hometown, native place",郷土,noun,noun,Heimat,die,,b1,
233,"heart, mind, spirit",心,noun,noun,Herz,das,Herzen,a2,
234,pacific ocean,太平洋,noun,noun,Pazifik,der,,b1,
235,sofa,ソファ,noun,noun,Sofa,das,Sofas,a1,
236,"improvement, betterment",改善,noun,noun,Verbesserung,die,Verbesserungen,b1,
237,wooden construction,木造,noun,noun,Holzbau,der,Holzbauten,c1,
238,"dentist, dental clinic",歯医者,noun,noun,Zahnarzt,der,Zahnärzte,a2,
239,"to work at, to be employed",勤める,verb,verb,arbeiten,,,a1,
240,"processing, manufacturing, fabrication",加工,noun,noun,Verarbeitung,die,,b2,
241,"documents, papers, paperwork",書類,noun,noun,Unterlagen,die,,b1,Plural-only in this sense.
242,"feather, wing",羽根,noun,noun,Feder,die,Federn,b1,
243,"tea (japanese tea, especially green tea)",お茶,noun,noun,Tee,der,Tees,a1,
244,nose,鼻,noun,noun,Nase,die,Nasen,a1,
245,"to celebrate, congratulate",祝う,verb,verb,feiern,,,a2,
246,morning,朝,noun,noun,Morgen,der,Morgen,a1,
247,"green (color), verdure",緑,noun,noun,Grün,das,,a1,
248,"splendid, magnificent, admirable, skillful",見事,adjective,adjective,großartig,,,b1,
249,"question, inquiry",質問,noun,noun,Frage,die,Fragen,a1,
250,"to fall, to drop, to come off",落ちる,verb,verb,fallen,,,a2,
251,purchase,購入,noun,noun,Kauf,der,Käufe,a2,
252,"utility pole, electric pole, telephone pole",電柱,noun,noun,Strommast,der,Strommasten,b2,
253,"japanese inn, traditional japanese hotel",旅館,noun,,,,,,Culturally specific; German only borrows Ryokan.
254,"to relate to, concern, be about",関する,verb,verb,betreffen,,,b2,
255,hair washing,洗髪,noun,noun,Haarwäsche,die,,b2,
256,"budget, estimated expenditure",予算,noun,noun,Budget,das,Budgets,b1,
257,"how to use, way of using, usage",使い方,noun,noun,Handhabung,die,,b2,
258,seat,席,noun,noun,Platz,der,Plätze,a1,
259,"half, fifty percent",半分,noun,noun,Hälfte,die,Hälften,a2,
260,natto,納豆,noun,,,,,,Culturally specific; German only borrows Natto.
261,"plate, dish",皿,noun,noun,Teller,der,Teller,a1,
262,cut,カット,noun,noun,Schnitt,der,Schnitte,b1,
263,property viewing,内覧,noun,noun,Besichtigung,die,Besichtigungen,b2,
264,finishing touches,仕上げ,noun,noun,Feinschliff,der,,c1,
265,"club activities (in school), extracurricular activities",部活,noun,noun,Arbeitsgemeinschaft,die,Arbeitsgemeinschaften,b2,
266,"wave (water), surge",波,noun,noun,Welle,die,Wellen,a2,
267,"to need, be necessary",要る,verb,verb,brauchen,,,a1,
268,right hand,右手,noun,noun,rechte Hand,die,,a1,
269,"difficulty, hardship",困難,noun,noun,Schwierigkeit,die,Schwierigkeiten,b1,
270,"poem, poetry",詩,noun,noun,Gedicht,das,Gedichte,b1,
271,"depending on, as soon as, circumstances",次第,noun,,,,,,A grammatical/functional word; no German noun equivalent.
272,"to say, to be called (humble form of 言う)",申す,verb,,,,,,German has no humble register; plain sagen belongs to 言う.
273,"relationship, connection",関係,noun,noun,Beziehung,die,Beziehungen,b1,
274,"past, bygone days",過去,noun,noun,Vergangenheit,die,,b1,
275,out of stock,在庫切れ,noun,adjective,vergriffen,,,b2,"German expresses this as an adjective, not a noun."
276,"to endeavor, make effort, strive",努める,verb,verb,sich bemühen,,,b2,
277,"bicycle, bike",自転車,noun,noun,Fahrrad,das,Fahrräder,a1,
278,"consumption, spending, use",消費,noun,noun,Verbrauch,der,,b1,
279,"hometown, birthplace",故郷,noun,noun,Geburtsort,der,Geburtsorte,b1,Distinct from 郷土/Heimat: the specific place of birth.
280,"effort, endeavor, hard work",努力,noun,noun,Anstrengung,die,Anstrengungen,b1,
281,"interesting, funny, amusing, entertaining",面白い,adjective,adjective,interessant,,,a1,
282,"departure, setting off, leaving",出発,noun,noun,Abfahrt,die,Abfahrten,a2,
283,"police, police force",警察,noun,noun,Polizei,die,,a1,
284,humanity and justice,仁義,noun,,,,,,Confucian ethical concept with no German lexical equivalent.
285,"part, portion, section",部分,noun,noun,Teil,der,Teile,a2,
286,"wind, breeze; also cold (illness)",風,noun,noun,Wind,der,Winde,a1,
287,palace,宮殿,noun,noun,Palast,der,Paläste,b1,
288,"to enter, to go in",入る,verb,verb,eintreten,,,a2,
289,"understanding, comprehension",理解,noun,noun,Verständnis,das,,b1,
290,"to be seen, to be visible, to be in sight, to look, to appear",見える,verb,verb,aussehen,,,a2,
291,"ship, boat, vessel",船,noun,noun,Schiff,das,Schiffe,a2,
292,tomorrow,明日,noun,adverb,morgen,,,a1,"German equivalent is an adverb, not a noun."
293,"method, way, means, approach",方法,noun,noun,Methode,die,Methoden,b1,
294,"to raise, support, nourish, cultivate",養う,verb,verb,ernähren,,,b2,
295,bargain price,格安,noun,noun,Schnäppchenpreis,der,Schnäppchenpreise,b2,
296,bangs / fringe,前髪,noun,noun,Pony,der,Ponys,b2,
297,husband,夫,noun,noun,Ehemann,der,Ehemänner,a1,
298,"exchange, replacement, substitution",交換,noun,noun,Austausch,der,,b1,
299,salad,サラダ,noun,noun,Salat,der,Salate,a1,
300,"your majesty, his/her majesty",陛下,noun,noun,Majestät,die,Majestäten,c1,
